"job_no","job_date","job_type","job_status","property_id","room_level","room_name","line_id","alarm_required","alarm_brand","alarm_grade","alarm_interconnected","alarm_power","alarm_type","alarm_status","alarm_action","alarm_reason","expiry_year","expiry_month","image_id","image_name","image_type","image_status","decline_reason"
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 1",1935951,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479894,"746678064-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 1",1935951,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479895,"746677988-smokealarm-bedroom-1.jpg","Images","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Dining - O/S Bedroom/s",1935952,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479896,"746678097-smokealarm-dining---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Dining - O/S Bedroom/s",1935952,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479897,"746678100-smokealarm-dining---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Dining - O/S Bedroom/s",1935952,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479898,"746677996-smokealarm-dining---o-s-bedroom-s.jpg","Images","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 2",1935953,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479899,"746678111-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 2",1935953,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479900,"746678114-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 2",1935953,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479901,"746678003-smokealarm-bedroom-2.jpg","Images","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 3",1935955,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479905,"746678158-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 3",1935955,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479906,"746678161-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 3",1935955,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479907,"746678019-smokealarm-bedroom-3.jpg","Images","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 4",1935956,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479908,"746678027-smokealarm-bedroom-4.jpg","Images","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 4",1935956,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479909,"746678044-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Bedroom 4",1935956,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2030","10",2479910,"746678047-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Entrance - O/S Bedroom/s",1935957,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","No Previous Alarm","","",2479911,"746677897-smokealarm-entrance---o-s-bedroom-s.jpg","Images","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Family Room",1935958,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","QLD 2022","","",2479912,"746678218-smokealarm-family-room.jpg","Images","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Hall - O/S Bedroom/s",1935954,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Non-compliant","Quote","QLD 2022","2030","10",2479902,"746678133-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Declined","Blurry image"
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Hall - O/S Bedroom/s",1935954,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Non-compliant","Quote","QLD 2022","2030","10",2479903,"746678138-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
783124,"2024-08-30","Annual Service","Non-compliant",142741,"GF/Entrance","Hall - O/S Bedroom/s",1935954,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Non-compliant","Quote","QLD 2022","2030","10",2479904,"746678011-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"Basement","Hall",1828716,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260638,"735454493-smokealarm-hall.jpg","Images","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"Basement","Hall",1828716,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260639,"735454572-smokealarm-hall.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"Basement","Hall",1828716,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260640,"735454588-smokealarm-hall.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"Basement","Studio Apartment",1828717,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260641,"735454730-smokealarm-studio-apartment.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"Basement","Studio Apartment",1828717,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260642,"735454737-smokealarm-studio-apartment.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"Basement","Studio Apartment",1828717,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260643,"735454647-smokealarm-studio-apartment.jpg","Images","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s **",1828718,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260644,"735455036-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s **",1828718,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260645,"735455082-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s **",1828718,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260646,"735455090-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s ***",1828719,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260647,"735455199-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s ***",1828719,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260648,"735455214-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s ***",1828719,"RFC","Emerald Planet","Standard","Wire","LV","P/E","Compliant","Replace (New Alarm)","Expired","2033","5",2260649,"735455146-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s *",1828714,"RFC","Emerald Planet","Standard","No","LV","P/E","Compliant","Serviced Alarm","","2031","12",2260633,"735451958-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s *",1828714,"RFC","Emerald Planet","Standard","No","LV","P/E","Compliant","Serviced Alarm","","2031","12",2260634,"735452031-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"1st Floor","Hall - O/S Bedroom/s *",1828714,"RFC","Emerald Planet","Standard","No","LV","P/E","Compliant","Serviced Alarm","","2031","12",2260632,"735451895-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Declined","No reference point"
783024,"2024-04-22","Interim Service","Compliant",117655,"GF/Entrance","Hall - O/S Bedroom/s",1828715,"RFC","Emerald Planet","Standard","No","LV","P/E","Compliant","Serviced Alarm","","2031","12",2260635,"735454907-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"GF/Entrance","Hall - O/S Bedroom/s",1828715,"RFC","Emerald Planet","Standard","No","LV","P/E","Compliant","Serviced Alarm","","2031","12",2260636,"735454914-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
783024,"2024-04-22","Interim Service","Compliant",117655,"GF/Entrance","Hall - O/S Bedroom/s",1828715,"RFC","Emerald Planet","Standard","No","LV","P/E","Compliant","Serviced Alarm","","2031","12",2260637,"735454889-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Hall - O/S Bedroom/s",1844028,"RFC","Matalec","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","7",2292164,"737353700-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Hall - O/S Bedroom/s",1844028,"RFC","Matalec","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","7",2292165,"737353710-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Declined","Blurry image"
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Hall - O/S Bedroom/s",1844028,"RFC","Matalec","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2031","7",2292166,"737353646-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 2",1844026,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292158,"737354088-smokealarm-bedroom-2.jpg","Images","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 2",1844026,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292159,"737354099-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 2",1844026,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292160,"737354105-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 3",1844027,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292161,"737354019-smokealarm-bedroom-3.jpg","Images","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 3",1844027,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292162,"737354041-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 3",1844027,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292163,"737354059-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 1",1844025,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292155,"737354150-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 1",1844025,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292156,"737354154-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
783022,"2024-05-14","Interim Service","Non-compliant",118778,"GF/Entrance","Bedroom 1",1844025,"RFC","N/A","Standard","","9V","LT P/E","Non-compliant","Quote","Faulty","2031","9",2292157,"737354140-smokealarm-bedroom-1.jpg","Images","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Bedroom 1",1848891,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302066,"737948019-smokealarm-bedroom-1.jpg","Images","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Bedroom 1",1848891,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302067,"737948059-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Bedroom 1",1848891,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302068,"737948065-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Hall - O/S Bedroom/s",1848892,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302069,"737947928-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Hall - O/S Bedroom/s",1848892,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302070,"737947948-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Hall - O/S Bedroom/s",1848892,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302071,"737947953-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Bedroom 2",1848893,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302072,"737948165-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Bedroom 2",1848893,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302073,"737948170-smokealarm-bedroom-2.jpg","ExpiryImages","Declined","No alarm present"
782719,"2024-05-21","Annual Service","Compliant",72630,"GF/Entrance","Bedroom 2",1848893,"RFC","Legrand","Standard","Wire","LV","P/E","Compliant","Serviced Alarm","","2027","7",2302074,"737948137-smokealarm-bedroom-2.jpg","Images","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Hall - O/S Bedroom/s",1831981,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","10",2267183,"736038131-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Hall - O/S Bedroom/s",1831981,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","10",2267184,"736038903-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Hall - O/S Bedroom/s",1831981,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","10",2267185,"736038908-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Bedroom 1",1831983,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2267189,"736038149-smokealarm-bedroom-1.jpg","Images","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Bedroom 1",1831983,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2267190,"736038243-smokealarm-bedroom-1.jpg","ExpiryImages","Declined","Blurry image"
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Bedroom 1",1831983,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2267191,"736038249-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Bedroom 2",1831984,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2267192,"736038158-smokealarm-bedroom-2.jpg","Images","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Bedroom 2",1831984,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2267193,"736038260-smokealarm-bedroom-2.jpg","ExpiryImages","Declined","Blurry image"
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Bedroom 2",1831984,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2267194,"736038267-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
782608,"2024-04-29","Interim Service","Non-compliant",103475,"GF/Entrance","Bedroom 3",1831985,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2267195,"736038171-smokealarm-bedroom-3.jpg","Images","Approved",""
